Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,25%,55%,10%,0%,10%.1,0%.1,0%.2,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
131,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate131,Candidate131_SAP_TA_ABAP_1,100,95,90,100,100,100,100,96,"Industry: (Tata Steel - Mfg) , Yrs of exp:(14 Yrs)",English,Pune,India,,,,,,,,,,,,,
132,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate132,Candidate132_SAP_TA_ABAP_1,100,85,85,100,100,100,100,90,"Industry: (Edwards - Industrial) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
133,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate133,Candidate133_SAP_TA_ABAP_1,75,90,80,100,100,100,100,86,"Industry: (Toyota - Auto) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
134,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate134,Candidate134_SAP_TA_ABAP_1,50,75,90,100,100,100,100,73,"Industry: (Adani Power - Util) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
135,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate135,Candidate135_SAP_TA_ABAP_1,0,80,75,80,100,100,100,62,"Industry: (Amazon - Retail) , Yrs of exp:(4 Yrs)",English,Pune,India,,,,,,,,,,,,,
136,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate136,Candidate136_SAP_TA_ABAP_1,100,95,95,100,100,100,100,97,"Industry: (Siemens - Industrial) , Yrs of exp:(11 Yrs)",English,Pune,India,,,,,,,,,,,,,
137,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate137,Candidate137_SAP_TA_ABAP_1,100,70,85,100,100,100,100,82,"Industry: (Pfizer - Mfg) , Yrs of exp:(5 Yrs)",English,Pune,India,,,,,,,,,,,,,
138,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate138,Candidate138_SAP_TA_ABAP_1,0,85,80,100,100,100,100,65,"Industry: (HDFC - Bank) , Yrs of exp:(13 Yrs)",English,Pune,India,,,,,,,,,,,,,
139,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate139,Candidate139_SAP_TA_ABAP_1,75,90,90,100,100,100,100,87,"Industry: (Tata Motors - Auto) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
140,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate140,Candidate140_SAP_TA_ABAP_1,100,80,85,100,100,100,100,88,"Industry: (Atlas Copco - Ind) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
141,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate141,Candidate141_SAP_TA_ABAP_1,0,95,70,60,100,100,100,69,"Industry: (Accenture - IT) , Yrs of exp:(3 Yrs)",English,Pune,India,,,,,,,,,,,,,
142,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate142,Candidate142_SAP_TA_ABAP_1,100,85,95,100,100,100,100,91,"Industry: (Reliance - Mfg) , Yrs of exp:(15 Yrs)",English,Pune,India,,,,,,,,,,,,,
143,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate143,Candidate143_SAP_TA_ABAP_1,50,70,80,100,100,100,100,69,"Industry: (Tata Power - Util) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
144,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate144,Candidate144_SAP_TA_ABAP_1,100,90,85,100,100,100,100,93,"Industry: (Caterpillar - Ind) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
145,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate145,Candidate145_SAP_TA_ABAP_1,75,80,90,100,100,100,100,82,"Industry: (Honda - Auto) , Yrs of exp:(6.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
146,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate146,Candidate146_SAP_TA_ABAP_1,0,85,75,100,100,100,100,64,"Industry: (Philips - Cons. Goods) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
147,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate147,Candidate147_SAP_TA_ABAP_1,100,75,85,100,100,100,100,85,"Industry: (John Deere - Ind) , Yrs of exp:(5.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
148,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate148,Candidate148_SAP_TA_ABAP_1,0,90,80,100,100,100,100,68,"Industry: (Flipkart - Retail) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
149,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate149,Candidate149_SAP_TA_ABAP_1,100,95,95,100,100,100,100,97,"Industry: (Leybold - Ind) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
150,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate150,Candidate150_SAP_TA_ABAP_1,50,80,85,100,100,100,100,75,"Industry: (Torrent Power - Util) , Yrs of exp:(14 Yrs)",English,Pune,India,,,,,,,,,,,,,
151,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate151,Candidate151_SAP_TA_ABAP_1,100,85,90,100,100,100,100,91,"Industry: (Boeing - HiTech Mfg) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
152,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate152,Candidate152_SAP_TA_ABAP_1,75,70,80,80,100,100,100,75,"Industry: (Nissan - Auto) , Yrs of exp:(4.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
153,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate153,Candidate153_SAP_TA_ABAP_1,0,95,85,100,100,100,100,71,"Industry: (ICICI - Bank) , Yrs of exp:(11 Yrs)",English,Pune,India,,,,,,,,,,,,,
154,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate154,Candidate154_SAP_TA_ABAP_1,100,90,90,100,100,100,100,94,"Industry: (Tesla - HiTech Mfg) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
155,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate155,Candidate155_SAP_TA_ABAP_1,100,80,75,100,100,100,100,87,"Industry: (Siemens - Ind) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
156,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate156,Candidate156_SAP_TA_ABAP_1,0,85,85,100,100,100,100,65,"Industry: (Delhivery - Logist) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
157,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate157,Candidate157_SAP_TA_ABAP_1,100,75,95,100,100,100,100,86,"Industry: (Tata Steel - Mfg) , Yrs of exp:(5 Yrs)",English,Pune,India,,,,,,,,,,,,,
158,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate158,Candidate158_SAP_TA_ABAP_1,75,90,80,100,100,100,100,86,"Industry: (Toyota - Auto) , Yrs of exp:(13 Yrs)",English,Pune,India,,,,,,,,,,,,,
159,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate159,Candidate159_SAP_TA_ABAP_1,0,80,70,100,100,100,100,61,"Industry: (Unilever - Cons Goods) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
160,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate160,Candidate160_SAP_TA_ABAP_1,100,95,90,100,100,100,100,96,"Industry: (General Electric - Mfg) , Yrs of exp:(15 Yrs)",English,Pune,India,,,,,,,,,,,,,
161,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate161,Candidate161_SAP_TA_ABAP_1,100,90,85,100,100,100,100,93,"Industry: (Caterpillar - Industrial) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
162,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate162,Candidate162_SAP_TA_ABAP_1,75,80,90,100,100,100,100,82,"Industry: (Honda - Auto) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
163,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate163,Candidate163_SAP_TA_ABAP_1,100,95,95,100,100,100,100,97,"Industry: (Siemens - Industrial) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
164,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate164,Candidate164_SAP_TA_ABAP_1,0,70,80,60,100,100,100,57,"Industry: (Nike - Retail) , Yrs of exp:(3.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
165,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate165,Candidate165_SAP_TA_ABAP_1,100,85,85,100,100,100,100,90,"Industry: (Pfizer - Mfg) , Yrs of exp:(14 Yrs)",English,Pune,India,,,,,,,,,,,,,
166,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate166,Candidate166_SAP_TA_ABAP_1,50,75,75,100,100,100,100,71,"Industry: (Tata Power - Util) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
167,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate167,Candidate167_SAP_TA_ABAP_1,100,90,90,100,100,100,100,94,"Industry: (Atlas Copco - Ind) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
168,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate168,Candidate168_SAP_TA_ABAP_1,0,95,80,100,100,100,100,70,"Industry: (Wipro - IT Services) , Yrs of exp:(11 Yrs)",English,Pune,India,,,,,,,,,,,,,
169,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate169,Candidate169_SAP_TA_ABAP_1,75,80,95,100,100,100,100,82,"Industry: (Tata Motors - Auto) , Yrs of exp:(5.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
170,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate170,Candidate170_SAP_TA_ABAP_1,100,85,80,100,100,100,100,90,"Industry: (John Deere - Ind) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
171,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate171,Candidate171_SAP_TA_ABAP_1,0,70,75,80,100,100,100,56,"Industry: (HDFC - Bank) , Yrs of exp:(4 Yrs)",English,Pune,India,,,,,,,,,,,,,
172,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate172,Candidate172_SAP_TA_ABAP_1,100,95,90,100,100,100,100,96,"Industry: (Reliance - Mfg) , Yrs of exp:(15 Yrs)",English,Pune,India,,,,,,,,,,,,,
173,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate173,Candidate173_SAP_TA_ABAP_1,50,80,85,100,100,100,100,75,"Industry: (Adani Power - Util) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
174,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate174,Candidate174_SAP_TA_ABAP_1,100,90,95,100,100,100,100,94,"Industry: (Siemens - Industrial) , Yrs of exp:(13 Yrs)",English,Pune,India,,,,,,,,,,,,,
175,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate175,Candidate175_SAP_TA_ABAP_1,75,85,80,100,100,100,100,84,"Industry: (Toyota - Auto) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
176,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate176,Candidate176_SAP_TA_ABAP_1,0,75,90,100,100,100,100,60,"Industry: (Amazon - Retail) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
177,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate177,Candidate177_SAP_TA_ABAP_1,100,90,85,100,100,100,100,93,"Industry: (Tata Steel - Mfg) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
178,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate178,Candidate178_SAP_TA_ABAP_1,100,80,80,100,100,100,100,87,"Industry: (Edwards - Industrial) , Yrs of exp:(5 Yrs)",English,Pune,India,,,,,,,,,,,,,
179,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate179,Candidate179_SAP_TA_ABAP_1,0,95,95,100,100,100,100,72,"Industry: (ICICI - Bank) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
180,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate180,Candidate180_SAP_TA_ABAP_1,100,85,75,100,100,100,100,89,"Industry: (Tesla - Mfg) , Yrs of exp:(11 Yrs)",English,Pune,India,,,,,,,,,,,,,
181,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate181,Candidate181_SAP_TA_ABAP_1,50,70,85,100,100,100,100,70,"Industry: (Torrent Power - Util) , Yrs of exp:(6.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
182,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate182,Candidate182_SAP_TA_ABAP_1,100,90,90,100,100,100,100,94,"Industry: (Leybold - Industrial) , Yrs of exp:(14 Yrs)",English,Pune,India,,,,,,,,,,,,,
183,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate183,Candidate183_SAP_TA_ABAP_1,75,80,80,60,100,100,100,81,"Industry: (Nissan - Auto) , Yrs of exp:(3 Yrs)",English,Pune,India,,,,,,,,,,,,,
184,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate184,Candidate184_SAP_TA_ABAP_1,100,95,95,100,100,100,100,97,"Industry: (General Electric - Mfg) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
185,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate185,Candidate185_SAP_TA_ABAP_1,0,85,70,100,100,100,100,64,"Industry: (Accenture - IT Services) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
186,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate186,Candidate186_SAP_TA_ABAP_1,100,90,85,100,100,100,100,93,"Industry: (Siemens - Ind) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
187,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate187,Candidate187_SAP_TA_ABAP_1,100,80,90,100,100,100,100,88,"Industry: (Caterpillar - Ind) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
188,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate188,Candidate188_SAP_TA_ABAP_1,75,95,80,100,100,100,100,89,"Industry: (Honda - Auto) , Yrs of exp:(15 Yrs)",English,Pune,India,,,,,,,,,,,,,
189,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate189,Candidate189_SAP_TA_ABAP_1,0,70,75,80,100,100,100,56,"Industry: (Philips - Cons Goods) , Yrs of exp:(4.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
190,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate190,Candidate190_SAP_TA_ABAP_1,100,85,95,100,100,100,100,91,"Industry: (Pfizer - Mfg) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
191,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate191,Candidate191_SAP_TA_ABAP_1,50,90,80,100,100,100,100,80,"Industry: (Tata Power - Util) , Yrs of exp:(11 Yrs)",English,Pune,India,,,,,,,,,,,,,
192,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate192,Candidate192_SAP_TA_ABAP_1,100,75,85,100,100,100,100,85,"Industry: (John Deere - Ind) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
193,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate193,Candidate193_SAP_TA_ABAP_1,0,95,90,100,100,100,100,71,"Industry: (Flipkart - Retail) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
194,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate194,Candidate194_SAP_TA_ABAP_1,100,80,75,100,100,100,100,87,"Industry: (Boeing - Mfg) , Yrs of exp:(13 Yrs)",English,Pune,India,,,,,,,,,,,,,
195,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate195,Candidate195_SAP_TA_ABAP_1,100,90,95,100,100,100,100,94,"Industry: (Atlas Copco - Ind) , Yrs of exp:(5.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
196,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate196,Candidate196_SAP_TA_ABAP_1,0,85,80,100,100,100,100,65,"Industry: (Delhivery - Logist) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
